vote_event_id;date;sitting_number;topic;topic_description;member;vote;vote_source;yes_count;no_count;abstain_count;present_count;source_url
2024-12-11-012;2024-12-11;14;Usnesení: ZM schvaluje pokračování realizace nástavby ZŠ Plasy včetně vypsání výběrového řízení na zhotovitele stavby a schvaluje případné podání žádosti městem Plasy o úvěr na tuto stavbu, ve výši max. 40 mil. KČ. Předpokládaná celková Částka na realizaci nástavby ZŠ Plasy je: 40 949 724,00KČ bez DPH, 49 549 166,00KČ včetně DPH. Město Plasy bude vyvíjet maximální snahu o získání dotačního financování tak, aby byla re... (text je příliš dlouhý) Návrh rozpočtu města Plasy na rok 2025 a SVR 2026-2027;ZM neschvaluje předložený návrh rozpočtu města Plasy na rok 2025 a SVR 2026-2027;Kantor Pořádková Eva;no;named in minutes;6;8;1;15;https://www.plasy.cz/modules/file_storage/download.php?file=5b59035e%7C325&inline=1
2024-12-11-012;2024-12-11;14;Usnesení: ZM schvaluje pokračování realizace nástavby ZŠ Plasy včetně vypsání výběrového řízení na zhotovitele stavby a schvaluje případné podání žádosti městem Plasy o úvěr na tuto stavbu, ve výši max. 40 mil. KČ. Předpokládaná celková Částka na realizaci nástavby ZŠ Plasy je: 40 949 724,00KČ bez DPH, 49 549 166,00KČ včetně DPH. Město Plasy bude vyvíjet maximální snahu o získání dotačního financování tak, aby byla re... (text je příliš dlouhý) Návrh rozpočtu města Plasy na rok 2025 a SVR 2026-2027;ZM neschvaluje předložený návrh rozpočtu města Plasy na rok 2025 a SVR 2026-2027;Kornatovský Ivo;yes;inferred by count balance;6;8;1;15;https://www.plasy.cz/modules/file_storage/download.php?file=5b59035e%7C325&inline=1
2024-12-11-012;2024-12-11;14;Usnesení: ZM schvaluje pokračování realizace nástavby ZŠ Plasy včetně vypsání výběrového řízení na zhotovitele stavby a schvaluje případné podání žádosti městem Plasy o úvěr na tuto stavbu, ve výši max. 40 mil. KČ. Předpokládaná celková Částka na realizaci nástavby ZŠ Plasy je: 40 949 724,00KČ bez DPH, 49 549 166,00KČ včetně DPH. Město Plasy bude vyvíjet maximální snahu o získání dotačního financování tak, aby byla re... (text je příliš dlouhý) Návrh rozpočtu města Plasy na rok 2025 a SVR 2026-2027;ZM neschvaluje předložený návrh rozpočtu města Plasy na rok 2025 a SVR 2026-2027;Kouba Tomáš;yes;inferred by count balance;6;8;1;15;https://www.plasy.cz/modules/file_storage/download.php?file=5b59035e%7C325&inline=1
2024-12-11-012;2024-12-11;14;Usnesení: ZM schvaluje pokračování realizace nástavby ZŠ Plasy včetně vypsání výběrového řízení na zhotovitele stavby a schvaluje případné podání žádosti městem Plasy o úvěr na tuto stavbu, ve výši max. 40 mil. KČ. Předpokládaná celková Částka na realizaci nástavby ZŠ Plasy je: 40 949 724,00KČ bez DPH, 49 549 166,00KČ včetně DPH. Město Plasy bude vyvíjet maximální snahu o získání dotačního financování tak, aby byla re... (text je příliš dlouhý) Návrh rozpočtu města Plasy na rok 2025 a SVR 2026-2027;ZM neschvaluje předložený návrh rozpočtu města Plasy na rok 2025 a SVR 2026-2027;Kovářík Petr;abstain;named in minutes;6;8;1;15;https://www.plasy.cz/modules/file_storage/download.php?file=5b59035e%7C325&inline=1
2024-12-11-012;2024-12-11;14;Usnesení: ZM schvaluje pokračování realizace nástavby ZŠ Plasy včetně vypsání výběrového řízení na zhotovitele stavby a schvaluje případné podání žádosti městem Plasy o úvěr na tuto stavbu, ve výši max. 40 mil. KČ. Předpokládaná celková Částka na realizaci nástavby ZŠ Plasy je: 40 949 724,00KČ bez DPH, 49 549 166,00KČ včetně DPH. Město Plasy bude vyvíjet maximální snahu o získání dotačního financování tak, aby byla re... (text je příliš dlouhý) Návrh rozpočtu města Plasy na rok 2025 a SVR 2026-2027;ZM neschvaluje předložený návrh rozpočtu města Plasy na rok 2025 a SVR 2026-2027;Neuman Petr;no;named in minutes;6;8;1;15;https://www.plasy.cz/modules/file_storage/download.php?file=5b59035e%7C325&inline=1
2024-12-11-012;2024-12-11;14;Usnesení: ZM schvaluje pokračování realizace nástavby ZŠ Plasy včetně vypsání výběrového řízení na zhotovitele stavby a schvaluje případné podání žádosti městem Plasy o úvěr na tuto stavbu, ve výši max. 40 mil. KČ. Předpokládaná celková Částka na realizaci nástavby ZŠ Plasy je: 40 949 724,00KČ bez DPH, 49 549 166,00KČ včetně DPH. Město Plasy bude vyvíjet maximální snahu o získání dotačního financování tak, aby byla re... (text je příliš dlouhý) Návrh rozpočtu města Plasy na rok 2025 a SVR 2026-2027;ZM neschvaluje předložený návrh rozpočtu města Plasy na rok 2025 a SVR 2026-2027;Novotný Jiří;yes;inferred by count balance;6;8;1;15;https://www.plasy.cz/modules/file_storage/download.php?file=5b59035e%7C325&inline=1
2024-12-11-012;2024-12-11;14;Usnesení: ZM schvaluje pokračování realizace nástavby ZŠ Plasy včetně vypsání výběrového řízení na zhotovitele stavby a schvaluje případné podání žádosti městem Plasy o úvěr na tuto stavbu, ve výši max. 40 mil. KČ. Předpokládaná celková Částka na realizaci nástavby ZŠ Plasy je: 40 949 724,00KČ bez DPH, 49 549 166,00KČ včetně DPH. Město Plasy bude vyvíjet maximální snahu o získání dotačního financování tak, aby byla re... (text je příliš dlouhý) Návrh rozpočtu města Plasy na rok 2025 a SVR 2026-2027;ZM neschvaluje předložený návrh rozpočtu města Plasy na rok 2025 a SVR 2026-2027;Palmová Eliška;no;named in minutes;6;8;1;15;https://www.plasy.cz/modules/file_storage/download.php?file=5b59035e%7C325&inline=1
2024-12-11-012;2024-12-11;14;Usnesení: ZM schvaluje pokračování realizace nástavby ZŠ Plasy včetně vypsání výběrového řízení na zhotovitele stavby a schvaluje případné podání žádosti městem Plasy o úvěr na tuto stavbu, ve výši max. 40 mil. KČ. Předpokládaná celková Částka na realizaci nástavby ZŠ Plasy je: 40 949 724,00KČ bez DPH, 49 549 166,00KČ včetně DPH. Město Plasy bude vyvíjet maximální snahu o získání dotačního financování tak, aby byla re... (text je příliš dlouhý) Návrh rozpočtu města Plasy na rok 2025 a SVR 2026-2027;ZM neschvaluje předložený návrh rozpočtu města Plasy na rok 2025 a SVR 2026-2027;Pfeifer Lukáš;no;named in minutes;6;8;1;15;https://www.plasy.cz/modules/file_storage/download.php?file=5b59035e%7C325&inline=1
2024-12-11-012;2024-12-11;14;Usnesení: ZM schvaluje pokračování realizace nástavby ZŠ Plasy včetně vypsání výběrového řízení na zhotovitele stavby a schvaluje případné podání žádosti městem Plasy o úvěr na tuto stavbu, ve výši max. 40 mil. KČ. Předpokládaná celková Částka na realizaci nástavby ZŠ Plasy je: 40 949 724,00KČ bez DPH, 49 549 166,00KČ včetně DPH. Město Plasy bude vyvíjet maximální snahu o získání dotačního financování tak, aby byla re... (text je příliš dlouhý) Návrh rozpočtu města Plasy na rok 2025 a SVR 2026-2027;ZM neschvaluje předložený návrh rozpočtu města Plasy na rok 2025 a SVR 2026-2027;Škop Michal;no;named in minutes;6;8;1;15;https://www.plasy.cz/modules/file_storage/download.php?file=5b59035e%7C325&inline=1
2024-12-11-012;2024-12-11;14;Usnesení: ZM schvaluje pokračování realizace nástavby ZŠ Plasy včetně vypsání výběrového řízení na zhotovitele stavby a schvaluje případné podání žádosti městem Plasy o úvěr na tuto stavbu, ve výši max. 40 mil. KČ. Předpokládaná celková Částka na realizaci nástavby ZŠ Plasy je: 40 949 724,00KČ bez DPH, 49 549 166,00KČ včetně DPH. Město Plasy bude vyvíjet maximální snahu o získání dotačního financování tak, aby byla re... (text je příliš dlouhý) Návrh rozpočtu města Plasy na rok 2025 a SVR 2026-2027;ZM neschvaluje předložený návrh rozpočtu města Plasy na rok 2025 a SVR 2026-2027;Tyrpeklová Zdenka;yes;inferred by count balance;6;8;1;15;https://www.plasy.cz/modules/file_storage/download.php?file=5b59035e%7C325&inline=1
2024-12-11-012;2024-12-11;14;Usnesení: ZM schvaluje pokračování realizace nástavby ZŠ Plasy včetně vypsání výběrového řízení na zhotovitele stavby a schvaluje případné podání žádosti městem Plasy o úvěr na tuto stavbu, ve výši max. 40 mil. KČ. Předpokládaná celková Částka na realizaci nástavby ZŠ Plasy je: 40 949 724,00KČ bez DPH, 49 549 166,00KČ včetně DPH. Město Plasy bude vyvíjet maximální snahu o získání dotačního financování tak, aby byla re... (text je příliš dlouhý) Návrh rozpočtu města Plasy na rok 2025 a SVR 2026-2027;ZM neschvaluje předložený návrh rozpočtu města Plasy na rok 2025 a SVR 2026-2027;Urbanová Veronika;no;named in minutes;6;8;1;15;https://www.plasy.cz/modules/file_storage/download.php?file=5b59035e%7C325&inline=1
2024-12-11-013;2024-12-11;14;Usnesení: ZM schvaluje pokračování realizace nástavby ZŠ Plasy včetně vypsání výběrového řízení na zhotovitele stavby a schvaluje případné podání žádosti městem Plasy o úvěr na tuto stavbu, ve výši max. 40 mil. KČ. Předpokládaná celková Částka na realizaci nástavby ZŠ Plasy je: 40 949 724,00KČ bez DPH, 49 549 166,00KČ včetně DPH. Město Plasy bude vyvíjet maximální snahu o získání dotačního financování tak, aby byla re... (text je příliš dlouhý) Návrh rozpočtu města Plasy na rok 2025 a SVR 2026-2027;ZM schvaluje předložený návrh ŕo@očtu města Plasy na rok 2025 a SVR 2026-2027;Belbl Emanuel;no;named in minutes;8;7;0;15;https://www.plasy.cz/modules/file_storage/download.php?file=5b59035e%7C325&inline=1
2024-12-11-013;2024-12-11;14;Usnesení: ZM schvaluje pokračování realizace nástavby ZŠ Plasy včetně vypsání výběrového řízení na zhotovitele stavby a schvaluje případné podání žádosti městem Plasy o úvěr na tuto stavbu, ve výši max. 40 mil. KČ. Předpokládaná celková Částka na realizaci nástavby ZŠ Plasy je: 40 949 724,00KČ bez DPH, 49 549 166,00KČ včetně DPH. Město Plasy bude vyvíjet maximální snahu o získání dotačního financování tak, aby byla re... (text je příliš dlouhý) Návrh rozpočtu města Plasy na rok 2025 a SVR 2026-2027;ZM schvaluje předložený návrh ŕo@očtu města Plasy na rok 2025 a SVR 2026-2027;Gross Václav;yes;inferred by count balance;8;7;0;15;https://www.plasy.cz/modules/file_storage/download.php?file=5b59035e%7C325&inline=1
2024-12-11-013;2024-12-11;14;Usnesení: ZM schvaluje pokračování realizace nástavby ZŠ Plasy včetně vypsání výběrového řízení na zhotovitele stavby a schvaluje případné podání žádosti městem Plasy o úvěr na tuto stavbu, ve výši max. 40 mil. KČ. Předpokládaná celková Částka na realizaci nástavby ZŠ Plasy je: 40 949 724,00KČ bez DPH, 49 549 166,00KČ včetně DPH. Město Plasy bude vyvíjet maximální snahu o získání dotačního financování tak, aby byla re... (text je příliš dlouhý) Návrh rozpočtu města Plasy na rok 2025 a SVR 2026-2027;ZM schvaluje předložený návrh ŕo@očtu města Plasy na rok 2025 a SVR 2026-2027;Hanzlíček Zdeněk;no;named in minutes;8;7;0;15;https://www.plasy.cz/modules/file_storage/download.php?file=5b59035e%7C325&inline=1
2024-12-11-013;2024-12-11;14;Usnesení: ZM schvaluje pokračování realizace nástavby ZŠ Plasy včetně vypsání výběrového řízení na zhotovitele stavby a schvaluje případné podání žádosti městem Plasy o úvěr na tuto stavbu, ve výši max. 40 mil. KČ. Předpokládaná celková Částka na realizaci nástavby ZŠ Plasy je: 40 949 724,00KČ bez DPH, 49 549 166,00KČ včetně DPH. Město Plasy bude vyvíjet maximální snahu o získání dotačního financování tak, aby byla re... (text je příliš dlouhý) Návrh rozpočtu města Plasy na rok 2025 a SVR 2026-2027;ZM schvaluje předložený návrh ŕo@očtu města Plasy na rok 2025 a SVR 2026-2027;Ježková Martina;yes;inferred by count balance;8;7;0;15;https://www.plasy.cz/modules/file_storage/download.php?file=5b59035e%7C325&inline=1
2024-12-11-013;2024-12-11;14;Usnesení: ZM schvaluje pokračování realizace nástavby ZŠ Plasy včetně vypsání výběrového řízení na zhotovitele stavby a schvaluje případné podání žádosti městem Plasy o úvěr na tuto stavbu, ve výši max. 40 mil. KČ. Předpokládaná celková Částka na realizaci nástavby ZŠ Plasy je: 40 949 724,00KČ bez DPH, 49 549 166,00KČ včetně DPH. Město Plasy bude vyvíjet maximální snahu o získání dotačního financování tak, aby byla re... (text je příliš dlouhý) Návrh rozpočtu města Plasy na rok 2025 a SVR 2026-2027;ZM schvaluje předložený návrh ŕo@očtu města Plasy na rok 2025 a SVR 2026-2027;Kantor Pořádková Eva;yes;inferred by count balance;8;7;0;15;https://www.plasy.cz/modules/file_storage/download.php?file=5b59035e%7C325&inline=1
2024-12-11-013;2024-12-11;14;Usnesení: ZM schvaluje pokračování realizace nástavby ZŠ Plasy včetně vypsání výběrového řízení na zhotovitele stavby a schvaluje případné podání žádosti městem Plasy o úvěr na tuto stavbu, ve výši max. 40 mil. KČ. Předpokládaná celková Částka na realizaci nástavby ZŠ Plasy je: 40 949 724,00KČ bez DPH, 49 549 166,00KČ včetně DPH. Město Plasy bude vyvíjet maximální snahu o získání dotačního financování tak, aby byla re... (text je příliš dlouhý) Návrh rozpočtu města Plasy na rok 2025 a SVR 2026-2027;ZM schvaluje předložený návrh ŕo@očtu města Plasy na rok 2025 a SVR 2026-2027;Kornatovský Ivo;no;named in minutes;8;7;0;15;https://www.plasy.cz/modules/file_storage/download.php?file=5b59035e%7C325&inline=1
2024-12-11-013;2024-12-11;14;Usnesení: ZM schvaluje pokračování realizace nástavby ZŠ Plasy včetně vypsání výběrového řízení na zhotovitele stavby a schvaluje případné podání žádosti městem Plasy o úvěr na tuto stavbu, ve výši max. 40 mil. KČ. Předpokládaná celková Částka na realizaci nástavby ZŠ Plasy je: 40 949 724,00KČ bez DPH, 49 549 166,00KČ včetně DPH. Město Plasy bude vyvíjet maximální snahu o získání dotačního financování tak, aby byla re... (text je příliš dlouhý) Návrh rozpočtu města Plasy na rok 2025 a SVR 2026-2027;ZM schvaluje předložený návrh ŕo@očtu města Plasy na rok 2025 a SVR 2026-2027;Kouba Tomáš;no;named in minutes;8;7;0;15;https://www.plasy.cz/modules/file_storage/download.php?file=5b59035e%7C325&inline=1
2024-12-11-013;2024-12-11;14;Usnesení: ZM schvaluje pokračování realizace nástavby ZŠ Plasy včetně vypsání výběrového řízení na zhotovitele stavby a schvaluje případné podání žádosti městem Plasy o úvěr na tuto stavbu, ve výši max. 40 mil. KČ. Předpokládaná celková Částka na realizaci nástavby ZŠ Plasy je: 40 949 724,00KČ bez DPH, 49 549 166,00KČ včetně DPH. Město Plasy bude vyvíjet maximální snahu o získání dotačního financování tak, aby byla re... (text je příliš dlouhý) Návrh rozpočtu města Plasy na rok 2025 a SVR 2026-2027;ZM schvaluje předložený návrh ŕo@očtu města Plasy na rok 2025 a SVR 2026-2027;Kovářík Petr;no;named in minutes;8;7;0;15;https://www.plasy.cz/modules/file_storage/download.php?file=5b59035e%7C325&inline=1
2024-12-11-013;2024-12-11;14;Usnesení: ZM schvaluje pokračování realizace nástavby ZŠ Plasy včetně vypsání výběrového řízení na zhotovitele stavby a schvaluje případné podání žádosti městem Plasy o úvěr na tuto stavbu, ve výši max. 40 mil. KČ. Předpokládaná celková Částka na realizaci nástavby ZŠ Plasy je: 40 949 724,00KČ bez DPH, 49 549 166,00KČ včetně DPH. Město Plasy bude vyvíjet maximální snahu o získání dotačního financování tak, aby byla re... (text je příliš dlouhý) Návrh rozpočtu města Plasy na rok 2025 a SVR 2026-2027;ZM schvaluje předložený návrh ŕo@očtu města Plasy na rok 2025 a SVR 2026-2027;Neuman Petr;yes;inferred by count balance;8;7;0;15;https://www.plasy.cz/modules/file_storage/download.php?file=5b59035e%7C325&inline=1
2024-12-11-013;2024-12-11;14;Usnesení: ZM schvaluje pokračování realizace nástavby ZŠ Plasy včetně vypsání výběrového řízení na zhotovitele stavby a schvaluje případné podání žádosti městem Plasy o úvěr na tuto stavbu, ve výši max. 40 mil. KČ. Předpokládaná celková Částka na realizaci nástavby ZŠ Plasy je: 40 949 724,00KČ bez DPH, 49 549 166,00KČ včetně DPH. Město Plasy bude vyvíjet maximální snahu o získání dotačního financování tak, aby byla re... (text je příliš dlouhý) Návrh rozpočtu města Plasy na rok 2025 a SVR 2026-2027;ZM schvaluje předložený návrh ŕo@očtu města Plasy na rok 2025 a SVR 2026-2027;Novotný Jiří;no;named in minutes;8;7;0;15;https://www.plasy.cz/modules/file_storage/download.php?file=5b59035e%7C325&inline=1
